Episode,Steps,Foods,C1,C2,Eat,Actor,Alpha,Reward,EatEps,PRBBeta,Stuck,OnFoodWaitMax
236,197,17,6.265207275521331,6.227842903379257,0.0,2.7889679240696323,0.034358590841293335,141.3799999999998,0.02,1.0,197,1
237,181,19,6.286013933176494,6.261447476747945,0.0,2.7986085269991205,0.0348099023103714,166.1399999999997,0.02,1.0,181,0
238,282,16,6.245630952483373,6.261324284135872,0.0,2.6302813824186932,0.035150863230228424,142.8499999999996,0.02,1.0,282,2
239,231,17,6.202232201894124,6.221761758193309,0.0,2.573276657046694,0.03516269102692604,156.5199999999998,0.02,1.0,231,2
240,161,14,6.244916279123436,6.255778859120719,0.0,2.457475789631746,0.035006653517484665,23.589999999999762,0.02,1.0,161,0
241,40,1,6.715874570608139,6.835927879810333,0.0,2.4357234820723535,0.035191524773836136,-90.79999999999998,0.02,1.0,40,0
242,237,18,6.094709645595229,6.092716532920483,0.0,2.4497485717892142,0.035267967730760574,66.64999999999975,0.02,1.0,237,1
243,205,17,6.210326211917691,6.240811686981015,0.0,2.319930201041989,0.03541981428861618,169.76,0.02,1.0,205,1
244,162,7,6.155947884291779,6.184846423290394,0.0,2.2310708989331753,0.035454850643873215,-53.91999999999999,0.02,1.0,162,1
245,58,3,5.818431521284169,5.797945456258182,0.0,2.392439899773433,0.03543631732463837,-108.77999999999999,0.02,1.0,58,1
246,279,14,6.1907230752343345,6.139429204780141,0.0,2.2859354513734047,0.035572025924921036,37.22999999999958,0.02,1.0,279,1
247,203,14,6.016878060519402,6.054707065591671,0.0,2.1569804963586954,0.036449216306209564,119.54999999999995,0.02,1.0,203,1
248,93,6,5.671385856084926,5.644898606884864,0.0,2.292007504611887,0.037052590399980545,-54.140000000000036,0.02,1.0,93,1
249,273,17,6.240151359484746,6.20858801764883,0.0,2.1099550911522176,0.037850864231586456,145.70999999999975,0.02,1.0,273,2
250,245,17,6.397179986019524,6.409820176630604,0.0,2.0950888981016313,0.038451578468084335,144.7599999999998,0.02,1.0,245,1
251,294,16,6.10911754118342,6.13208684142755,0.0,2.0241957684269263,0.03906502574682236,49.97999999999979,0.02,1.0,294,1
252,234,10,5.9492385524969835,5.986668367671151,0.0,1.98213091169874,0.039239153265953064,-12.189999999999898,0.02,1.0,234,1
253,252,23,5.87893452105068,5.887909851850025,0.0,1.9053246598868143,0.03959718719124794,192.55,0.02,1.0,252,2
254,73,2,5.549960894127414,5.558671465475265,0.0,1.6918252759600338,0.03965025022625923,-92.68,0.02,1.0,73,1
255,288,15,6.320375714864996,6.366808117677768,0.0,1.8716866504142269,0.04008490964770317,46.489999999999704,0.02,1.0,288,2
256,90,5,6.00503978729248,5.980305192205641,0.0,1.6961434797073405,0.040312543511390686,-68.88999999999999,0.02,1.0,90,2
257,202,11,5.974810672868596,6.00108259031088,0.0,1.8626120597363847,0.04036315530538559,-36.33999999999987,0.02,1.0,202,2
258,61,2,6.427535922800908,6.3620450555301105,0.0,1.7875629878434978,0.04060669615864754,-109.12,0.02,1.0,61,1
259,165,8,6.492149285114173,6.485505521658695,0.0,1.8727753507368492,0.040868427604436874,-23.890000000000008,0.02,1.0,165,1
260,345,18,6.232966981072357,6.246386097134024,0.0,1.8297945925075074,0.041493937373161316,64.25999999999928,0.02,1.0,345,2
261,347,17,5.781492192051252,5.814332765529754,0.0,1.6663433630663569,0.042512983083724976,160.1899999999996,0.02,1.0,347,1
262,201,12,5.9662850081031005,6.019916163155096,0.0,1.6859845007811465,0.04341445490717888,6.689999999999991,0.02,1.0,201,0
263,283,17,6.147438181162723,6.171673077155339,0.0,1.6645179251373445,0.04360426589846611,143.92999999999947,0.02,1.0,283,1
264,55,0,5.750012503970753,5.807706022262574,0.0,1.6849047415635803,0.043816328048706055,-116.94999999999997,0.02,1.0,55,0
265,222,16,5.90508886876407,5.981278990303074,0.0,1.675997304126016,0.04454611614346504,139.6099999999996,0.02,1.0,222,1
266,235,11,5.972827908333311,5.957568159001939,0.0,1.7347419900145937,0.04578956961631775,-23.479999999999905,0.02,1.0,235,1
267,303,18,5.616723441841579,5.635290852867731,0.0,1.4684580194859123,0.04659084603190422,-2.889999999999837,0.02,1.0,303,2
268,203,14,5.685254960811784,5.722711906350892,0.0,1.6346758448202254,0.04693513363599777,126.45999999999975,0.02,1.0,203,1
269,264,18,5.848105105035232,5.861923650358662,0.0,1.4803744690266973,0.04743725433945656,65.26999999999967,0.02,1.0,264,1
270,69,8,5.7583838856738545,5.828320774479189,0.0,1.4396096600246602,0.047268424183130264,-34.89,0.02,1.0,69,0
271,240,14,5.825106807549795,5.831673284868399,0.0,1.4236822499272723,0.04751162603497505,39.60999999999974,0.02,1.0,240,1
272,227,17,5.983166774989225,6.005070939463141,0.0,1.398728717717502,0.04783623665571213,156.47999999999968,0.02,1.0,227,1
273,225,14,6.081162093480428,6.090818451775445,0.0,1.4914176193873088,0.04783318191766739,11.999999999999936,0.02,1.0,225,2
274,275,16,6.010953996181488,5.982388167381287,0.0,1.395572580424222,0.04753506928682327,50.14999999999955,0.02,1.0,275,1
275,315,17,5.916937549152071,5.910498992223588,0.0,1.3626577172657504,0.04773058369755745,63.299999999999734,0.02,1.0,315,2
276,366,23,6.0093761623882855,6.017235731492277,0.0,1.2331090494150632,0.0480932779610157,203.45000000000024,0.02,1.0,366,2
277,323,17,5.822425341089444,5.864312405925786,0.0,1.2842890702810819,0.04923700541257858,148.22999999999948,0.02,1.0,323,1
278,306,17,5.755538797846027,5.730013320064233,0.0,1.1227014488662332,0.04989492893218994,128.96999999999974,0.02,1.0,306,2
279,78,1,6.168067632577358,6.229145688888354,0.0,1.0297979886154047,0.04960323125123978,-98.13,0.02,1.0,78,0
280,303,19,5.932612068975719,5.940522213580191,0.0,1.1491905449929558,0.04984870180487633,135.58999999999975,0.02,1.0,303,1
281,242,17,6.029262508735184,6.027884665845839,3.0120014836008733,1.0386072994086677,0.04972516745328903,33.67999999999964,0.02,1.0,242,1
282,57,2,5.905408271049199,5.915264122318804,0.0699295717242517,1.104836966597328,0.04986756667494774,-88.63,0.02,1.0,57,1
283,171,14,6.072320141987494,6.072550926989282,0.06163878259603043,0.8857818812660175,0.05014412850141525,99.47000000000006,0.02,1.0,171,1
284,28,3,6.322530806064606,6.408738936696734,0.0703088514772909,0.7879100686737469,0.050129711627960205,-84.47999999999999,0.02,1.0,28,1
285,201,14,5.820989060757765,5.8513100209520825,0.059027712569752734,1.0781563633116917,0.05037766695022583,140.65999999999985,0.02,1.0,201,1
286,186,16,5.554782513649233,5.549255662707872,0.04602334771545664,0.8203868070962809,0.05006484314799309,117.35999999999996,0.02,1.0,186,1
287,248,20,5.877293996272549,5.857002253974637,0.04346843957600574,0.8708939066066617,0.04989254102110863,180.18000000000012,0.02,1.0,248,1
288,180,9,5.6848738527960245,5.734985666804843,0.04200308768389126,0.8463434430201434,0.04983462393283844,-31.049999999999883,0.02,1.0,180,1
289,138,8,5.809585503046064,5.883584349051766,0.039354877276481064,0.7161578015775244,0.04995928332209587,-25.220000000000013,0.02,1.0,138,1
290,307,17,5.728735516436325,5.755205013852943,0.035745450096805534,0.8894842861035189,0.05054287239909172,157.55999999999955,0.02,1.0,307,2
291,239,20,5.837283776394992,5.866907623771843,0.03155070256488592,0.7955320323953818,0.05054332688450813,176.75999999999968,0.02,1.0,239,1
292,310,16,5.852221305908695,5.865231400728225,0.02781393037387921,0.6794771367113196,0.05015162378549576,41.82999999999953,0.02,1.0,310,1
293,227,19,5.78988516330719,5.7819377228552025,0.025377791036445534,0.6668169274408214,0.049510471522808075,178.48999999999984,0.02,1.0,227,1
294,231,18,5.721935265508049,5.766797614820076,0.02389636877682302,0.7284903408580529,0.04904327169060707,69.9499999999996,0.02,1.0,231,1
295,60,5,5.127164481083552,5.25176300406456,0.02411765355306367,0.5809978293875854,0.04919297993183136,-68.95000000000002,0.02,1.0,60,1
296,255,19,5.636939865935083,5.665737476535872,0.022343738881104133,0.638589592193089,0.049264684319496155,158.84999999999977,0.02,1.0,255,2
297,328,19,5.596287760247544,5.616476038607155,0.019557267168349383,0.6365572199872809,0.04921245202422142,173.6799999999995,0.02,1.0,328,2
298,210,13,5.539463614282154,5.574930430593945,0.01761199584386001,0.5556673519357684,0.048774778842926025,16.79999999999992,0.02,1.0,210,1
299,182,17,5.636254884384491,5.6986899349715685,0.01613238430454058,0.4301937697659973,0.04828990250825882,120.1299999999998,0.02,1.0,182,1
300,47,3,6.344571745142024,6.3867342370621705,0.016616125467253176,0.39035274306351836,0.04831148311495781,-74.24,0.02,1.0,47,1
301,302,17,5.777844044151685,5.810475142191577,0.015746446562482242,0.5668212263875746,0.04911228269338608,174.55999999999963,0.02,1.0,302,2
302,333,16,5.544127849487213,5.61289691996646,0.013661959647290499,0.465856397513726,0.04828387126326561,40.20999999999943,0.02,1.0,333,1
303,271,20,5.623005159666618,5.653360481191825,0.01226615906792703,0.3188520430405092,0.0477190800011158,167.76999999999998,0.02,1.0,271,2
304,231,17,5.762131540806262,5.8142399256363575,0.01248317700306768,0.3059450767781118,0.04676591604948044,143.33999999999966,0.02,1.0,231,2
305,268,17,5.266075329326871,5.294448726991219,0.010652376087764695,0.24333362589736204,0.046061620116233826,140.8999999999996,0.02,1.0,268,2
306,295,20,4.974552359823453,5.044461137561475,0.009717318867491085,0.2175102743935787,0.04742032289505005,176.43999999999988,0.02,1.0,295,1
307,249,14,5.24628397642848,5.322197238604228,0.009393516293984938,0.12185583661598375,0.048592399805784225,135.5799999999997,0.02,1.0,249,1
308,229,20,5.1560051633801525,5.213584587043029,0.009349326990996222,0.12125890410005005,0.04961177334189415,179.5899999999999,0.02,1.0,229,1
309,321,23,5.049663600891922,5.06968367099762,0.00781857707672622,-0.02613306520767858,0.048804301768541336,199.61000000000035,0.02,1.0,321,2
310,312,14,4.846512808249547,4.8831178328165645,0.007752348572233668,-0.024834225391084777,0.04903902858495712,123.36999999999966,0.02,1.0,312,1
311,402,20,4.739983373984176,4.759416993503547,0.00728037547414534,-0.30927828229287296,0.04809926077723503,108.35000000000045,0.02,1.0,402,1
312,83,4,5.151734640799373,5.134920799588582,0.007507235367210156,-0.4387222326035241,0.048141345381736755,-72.37999999999998,0.02,1.0,83,1
313,289,14,4.517585281682262,4.521616931811336,0.007297091849291678,-0.3198216923908894,0.04699820652604103,125.89999999999984,0.02,1.0,289,1
314,73,4,4.5219390098362755,4.505645364931185,0.00730496341656026,-0.10072971706929272,0.0470089428126812,-86.02999999999999,0.02,1.0,73,1
315,163,17,4.404749334955508,4.37663026016914,0.0078109098386599405,-0.5000881098519347,0.04690829664468765,129.04999999999987,0.02,1.0,163,1
316,178,22,4.331163654166661,4.326357215308072,0.007735353487568614,-0.6059279133345974,0.046333927661180496,190.52000000000004,0.02,1.0,178,1
317,324,17,4.410093180375335,4.405865589593664,0.007960003641517372,-0.5565347761162959,0.04500552639365196,149.48999999999955,0.02,1.0,324,3
318,255,20,4.430250664084565,4.434284899749008,0.008241683791058284,-0.498885759346041,0.04476316273212433,152.15999999999994,0.02,1.0,255,1
319,231,17,4.15349906089502,4.167094771222119,0.007418167329084902,-0.5745234140336062,0.044144079089164734,133.1699999999995,0.02,1.0,231,1
320,326,20,4.502366364002228,4.52444727325732,0.0076273749064671255,-0.6747417942295136,0.04321680963039398,162.71999999999946,0.02,1.0,326,1
321,182,17,4.4764546280378825,4.514422953783811,0.008445362153637049,-0.8259665420954372,0.043076690286397934,129.56999999999996,0.02,1.0,182,1
322,210,14,4.4515880386034645,4.475790848050798,0.007839901124992008,-0.9483565442230818,0.0425029955804348,29.299999999999905,0.02,1.0,210,0
323,236,16,4.397024051617768,4.451031775545266,0.008402485889284004,-0.9929396642620628,0.041978657245635986,150.9999999999998,0.02,1.0,236,1
324,337,20,4.361527514386955,4.382963078135199,0.008387471839905791,-0.9495865000553723,0.041012588888406754,183.19000000000003,0.02,1.0,337,1
325,315,19,4.292159427536858,4.301779801126511,0.007914070929640846,-1.1087321017979688,0.039939913898706436,161.73999999999978,0.02,1.0,315,1
326,278,19,4.131283877136038,4.113419113399313,0.0077026741392407965,-1.2522387181361803,0.03886216878890991,155.03999999999954,0.02,1.0,278,1
327,346,22,4.3281730261841265,4.343904989992263,0.007327311753104925,-1.276829376624799,0.03812440112233162,210.15000000000066,0.02,1.0,346,1
328,226,16,4.367877851017808,4.3736664030404215,0.008030763147831523,-1.432509885243742,0.037899456918239594,139.48999999999975,0.02,1.0,226,1
329,303,20,4.188155268776928,4.184094830708141,0.007177814890064987,-1.5603928976252723,0.03635334596037865,182.07000000000014,0.02,1.0,303,2
330,62,0,4.393317893628152,4.414299488067627,0.007117297023444647,-1.7595992888654433,0.03601585701107979,-108.37,0.02,1.0,62,0
331,207,14,4.327073059220245,4.336822023714222,0.007135383043255981,-1.5602080798572928,0.03579319268465042,17.750000000000036,0.02,1.0,207,1
332,351,22,4.008790594729942,4.025895895951154,0.007927543192304555,-1.747339067167398,0.03580451011657715,196.60000000000016,0.02,1.0,351,2
333,117,4,3.977015531470633,3.977396592625186,0.008773360001649627,-1.9994812718887105,0.03559315204620361,-104.21999999999997,0.02,1.0,117,1
334,206,17,4.588751401716066,4.603322926655556,0.008472436151138928,-1.6752354718419245,0.03509034216403961,158.23999999999987,0.02,1.0,206,1
335,283,17,4.421353833835454,4.41529619188275,0.007906444598126715,-2.0049823703484564,0.03456138074398041,167.72999999999956,0.02,1.0,283,1
336,318,17,4.2661435532869785,4.239583129777849,0.007638893666956866,-2.0949671967716523,0.03490394353866577,139.11999999999972,0.02,1.0,318,3
337,306,16,4.245606312175203,4.1993185671326385,0.008319402395464554,-2.0962879424488623,0.034687139093875885,42.76999999999952,0.02,1.0,306,2
338,100,10,4.345045303106308,4.300255065560341,0.00739919163112063,-2.0638831312954427,0.0344807431101799,-12.299999999999969,0.02,1.0,100,0
339,368,19,4.096603446518597,4.074652051310176,0.008187504098437468,-2.291271919840137,0.033992934972047806,171.71999999999966,0.02,1.0,368,2
340,203,16,4.304885917109222,4.236647055360484,0.007237101967556613,-2.3757449902337173,0.033813558518886566,141.81999999999965,0.02,1.0,203,1
341,210,20,4.210872272082738,4.176861639249893,0.007805623275427414,-2.359990678044657,0.03391153737902641,167.1399999999997,0.02,1.0,210,1
342,260,14,4.165097073179025,4.175084683069816,0.008047011139905618,-2.504112362460448,0.033508144319057465,117.57999999999981,0.02,1.0,260,2
343,375,23,4.334391340096792,4.306327488263448,0.008339180602536847,-2.6383944782416027,0.033279139548540115,202.18999999999988,0.02,1.0,375,2
344,295,18,4.201287283533711,4.168225284148071,0.00833335894878196,-2.700336940510798,0.03362898901104927,20.31999999999944,0.02,1.0,295,1
345,198,16,4.246426975486254,4.217082482997817,0.00792399344047428,-2.5732489147722117,0.03424311801791191,143.40999999999988,0.02,1.0,198,1
346,99,2,4.399073007732931,4.4237604659013074,0.007412425663635003,-2.6423960093295937,0.03463687002658844,-96.33999999999999,0.02,1.0,99,1
347,304,16,4.192008655518293,4.1440891068624826,0.007688157612918937,-2.753532803470367,0.03515373915433884,160.72999999999962,0.02,1.0,304,1
348,313,22,4.18709012094778,4.16404133520949,0.007116515450878813,-2.9956895947551576,0.03579100966453552,187.80000000000004,0.02,1.0,313,2
349,331,17,4.264894687697247,4.182929949457912,0.0073719321371315,-2.990008427747427,0.037071987986564636,150.45999999999947,0.02,1.0,331,1
350,327,15,3.896611755594201,3.8753747794241717,0.007129958550771841,-3.177843633594863,0.03713727369904518,50.32999999999955,0.02,1.0,327,1
351,213,14,4.172900482802324,4.158795490231313,0.006719579660287783,-3.149665229197399,0.03703863546252251,28.219999999999906,0.02,1.0,213,2
352,156,15,4.131729917648511,4.081176249262614,0.006913777864284407,-3.226165677874516,0.03700466826558113,35.79999999999986,0.02,1.0,156,1
353,150,7,3.915840777158737,3.8793278205394746,0.0063739156102140745,-3.250240866144498,0.03714125603437424,-52.05,0.02,1.0,150,1
354,252,16,4.101702799163167,4.05828774708604,0.007971908366363053,-3.332466204251562,0.03761466220021248,33.749999999999694,0.02,1.0,252,2
355,190,14,4.133582814429936,4.086374004263627,0.0077422442901144296,-3.2766801427069465,0.03768497332930565,31.42999999999993,0.02,1.0,190,1
356,156,15,3.989635636409124,3.9452815116980138,0.007415506148857112,-3.386070151359607,0.03773917257785797,3.8199999999999292,0.02,1.0,156,1
357,303,18,4.321827385685231,4.282897641359776,0.007594689526848753,-3.362559877901581,0.037777144461870193,65.9799999999995,0.02,1.0,303,1
358,337,17,4.115563786878784,4.109806670986934,0.0076752966995287455,-3.4892230939440627,0.038140200078487396,161.55999999999963,0.02,1.0,337,1
359,289,17,4.077509763125318,4.054003585993625,0.007116972833346563,-3.702806734837669,0.0388500802218914,-5.630000000000166,0.02,1.0,289,2
360,272,23,4.220601913683555,4.214966307887259,0.007056159876168856,-3.554767026072916,0.03901081904768944,213.45000000000044,0.02,1.0,272,1
361,329,17,4.248126839431948,4.235799581627715,0.006950556536153452,-3.6825241828761928,0.03838077932596207,162.97999999999945,0.02,1.0,329,2
362,287,17,4.339370830756862,4.3317231446608435,0.007176734396144553,-3.7564919742557645,0.03781622648239136,161.02999999999966,0.02,1.0,287,2
363,378,25,4.247954135691678,4.248081407534382,0.007557500696281543,-3.843467963908715,0.03817322477698326,220.7200000000004,0.02,1.0,378,2
364,306,15,4.25672258076325,4.2590930757958905,0.007114115046444531,-3.9226598459131576,0.0386536531150341,37.17999999999952,0.02,1.0,306,1
365,225,12,3.8440792661243015,3.8726441791322497,0.007126431948013811,-4.18231286684672,0.03791504353284836,17.849999999999802,0.02,1.0,225,1
366,138,11,3.975536972284317,3.990238407815712,0.00766515963861847,-4.092991327030071,0.03772218897938728,-36.64,0.02,1.0,138,1
367,330,17,3.9004261956070407,3.907793182947419,0.006892682494997809,-4.183888324824246,0.03741218149662018,151.44999999999976,0.02,1.0,330,2
368,146,13,4.273389883237343,4.208236527769533,0.00687011497271445,-4.385833792694627,0.03708215430378914,2.3799999999999457,0.02,1.0,146,2
369,354,19,3.880456294885463,3.883304011181923,0.007261309067989663,-4.272227255638036,0.037220630794763565,189.55000000000004,0.02,1.0,354,1
370,225,17,4.107816336684757,4.08593074242274,0.007631958229467273,-4.336988610161676,0.036819394677877426,73.39999999999986,0.02,1.0,225,0
371,249,13,4.001350351485861,4.012117533319925,0.006906362106330715,-4.368984621212665,0.036675821989774704,12.8999999999996,0.02,1.0,249,1
372,231,16,4.054314362022268,4.066622148860585,0.0062606768519819205,-4.670624150342239,0.03685523569583893,153.17999999999972,0.02,1.0,231,1
373,228,15,3.830706357694509,3.8495752338254663,0.007355617443656165,-4.581935584022288,0.036960750818252563,28.679999999999765,0.02,1.0,228,1
374,304,21,4.057313668884729,4.03407555230354,0.007551637093695861,-4.632415833833971,0.037332743406295776,76.30000000000018,0.02,1.0,304,2
375,254,16,4.133375519373286,4.171477690691084,0.007167594109737043,-4.783041074520021,0.037959594279527664,162.03999999999965,0.02,1.0,254,2
376,154,8,3.8792118151466566,3.9073070570245965,0.006589077664055414,-4.789488489751692,0.038584545254707336,-50.29999999999994,0.02,1.0,154,2
377,315,16,3.9947750614749062,3.976423758741409,0.0073465620424406275,-4.857006518992167,0.03958926722407341,41.07999999999963,0.02,1.0,315,1
378,229,16,4.009229420574472,3.9930013509296436,0.006524380545058658,-4.94777333996702,0.03978505730628967,143.15999999999966,0.02,1.0,229,0
379,309,19,3.8699349400295024,3.8544348447454015,0.006347649987213597,-5.028429102743328,0.040675967931747437,174.66999999999993,0.02,1.0,309,2
380,108,2,4.204359672687672,4.250348077880012,0.006890759160375671,-5.384988003306919,0.040614090859889984,-79.10999999999999,0.02,1.0,108,1
381,240,16,4.0137094726165135,4.016290015727281,0.007277307900949381,-5.058489786585172,0.04057600721716881,157.59999999999977,0.02,1.0,240,0
382,267,17,4.082878928505973,4.065433549077324,0.006623138188158183,-5.195032252801045,0.04056907817721367,163.03999999999976,0.02,1.0,267,2
383,255,18,4.005365654533985,4.027633528382171,0.006420392805925004,-5.082735142520829,0.040687691420316696,53.51999999999985,0.02,1.0,255,1
384,63,1,4.0734888107057605,4.084213130057804,0.006584219068163148,-5.405244248253958,0.040874235332012177,-101.03,0.02,1.0,63,1
385,199,16,4.025528574109677,4.0493369926160305,0.0072948332844084435,-5.2358473461477,0.04164162278175354,21.049999999999812,0.02,1.0,199,1
386,213,15,3.958453829019842,3.9759801435918316,0.006478418271574345,-5.331185030825261,0.041763048619031906,32.25999999999997,0.02,1.0,213,1
387,183,17,4.124166602645415,4.124001383781433,0.006696789675103398,-5.286461490099548,0.04203072562813759,142.30999999999975,0.02,1.0,183,1
388,207,13,3.8780256126813843,3.89394093596417,0.006609080760325823,-5.463721210829878,0.042696766555309296,-12.019999999999968,0.02,1.0,207,2
389,255,18,3.9698079728612714,4.003222151831085,0.0068803217599862345,-5.466435934515561,0.04352772608399391,62.979999999999734,0.02,1.0,255,1
390,333,15,4.127118235414809,4.15900802630204,0.007056346925446769,-5.373458894523415,0.04361977055668831,30.559999999999697,0.02,1.0,333,2
391,129,8,4.077000788015913,4.0750222811403205,0.006905440762711241,-5.342077342114707,0.04378211125731468,-49.109999999999985,0.02,1.0,129,1
392,146,7,3.7436603364879137,3.7584124664737755,0.006534646845889941,-5.425249331618009,0.044003985822200775,-54.64999999999999,0.02,1.0,146,2
393,404,19,4.0518651106717565,4.097499226136963,0.006673549502767567,-5.469103174634499,0.043836113065481186,165.12999999999985,0.02,1.0,404,2
394,354,23,3.993464188387165,4.027532010260275,0.006260661257935378,-5.330176844435223,0.04317998141050339,207.12000000000035,0.02,1.0,354,2
395,348,13,3.984526950737526,4.040194276420549,0.006183304789687852,-5.3747777815522815,0.04280010238289833,28.969999999999573,0.02,1.0,348,2
396,238,17,4.004463851952753,4.044606285936692,0.007041280714505422,-5.453930465113215,0.042974185198545456,159.9699999999996,0.02,1.0,238,1
397,50,0,4.097158203125,4.205303812026978,0.006509459764929488,-5.577106351852417,0.042861174792051315,-101.39999999999999,0.02,1.0,50,0
398,299,19,3.959925483102384,3.9982063644705805,0.006657722104149232,-5.515666313793348,0.04337090998888016,165.27999999999957,0.02,1.0,299,1
399,217,20,4.039374297939688,4.083630044339439,0.006596032372077129,-5.4690254844278785,0.04347897693514824,183.17000000000007,0.02,1.0,217,1
400,84,8,4.085300974193073,4.131800863004866,0.006589226211265971,-5.754262853236425,0.04329395294189453,-34.28999999999999,0.02,1.0,84,0
