Episode,Steps,Foods,C1,C2,Eat,Actor,Alpha,Reward,EatEps,PRBBeta,Stuck,OnFoodWaitMax
239,153,15,6.165195480670804,6.3519958966697745,0.0,7.213051702461991,0.02379252016544342,6.690000000000005,0.02,1.0,153,1
240,207,12,6.0222986504651494,6.165379336490723,0.0,7.121823755439353,0.023934651166200638,-21.940000000000026,0.02,1.0,207,1
241,255,15,6.205208321646148,6.3914972043504905,0.0,7.09995366638782,0.02440216951072216,36.279999999999575,0.02,1.0,255,1
242,62,1,6.078620603007655,6.254488748888815,0.0,7.182415416163783,0.02447028085589409,-98.42999999999999,0.02,1.0,62,2
243,223,17,5.898045950940906,6.058396904457845,0.0,7.126048571325739,0.024528516456484795,144.6999999999997,0.02,1.0,223,1
244,45,3,6.377744589911567,6.479699908362495,0.0,6.950680446624756,0.02453969605267048,-89.19999999999999,0.02,1.0,45,1
245,69,3,6.164902730264526,6.273350017658179,0.0,6.693674059881681,0.024428481236100197,-106.59000000000003,0.02,1.0,69,1
246,285,16,6.130367421267326,6.3121513908369495,0.0,6.797031134889837,0.024735476821660995,133.78999999999968,0.02,1.0,285,1
247,267,20,6.169879097617074,6.33487151356672,0.0,6.942096931657541,0.024971768260002136,155.29999999999973,0.02,1.0,267,1
248,192,14,6.271572345246871,6.429247281824549,0.0,6.953469919661681,0.02505371905863285,7.170000000000037,0.02,1.0,192,1
249,302,17,6.124080464539938,6.285820946393423,0.0,6.815472629686065,0.024545324966311455,154.64999999999952,0.02,1.0,302,1
250,248,16,6.228091892696196,6.423152169873638,0.0,6.734439082684055,0.024657484143972397,21.61999999999965,0.02,1.0,248,2
251,212,17,6.186495147786051,6.326026506019089,0.0,6.637739782063466,0.02480180561542511,160.74999999999966,0.02,1.0,212,2
252,222,26,6.403470020304929,6.586479497116965,0.0,6.788591874612345,0.024747204035520554,218.18000000000032,0.02,1.0,222,2
253,300,14,6.011069435477257,6.150574822028478,0.0,6.5017908994356794,0.02418314851820469,44.6799999999999,0.02,1.0,300,2
254,230,17,6.214170200928398,6.385200327893962,0.0,6.460188342177349,0.023532317951321602,155.31999999999965,0.02,1.0,230,2
255,253,16,5.948589694358614,6.1299715117503535,0.0,6.344315444056695,0.023322833701968193,145.9899999999996,0.02,1.0,253,1
256,131,9,6.019503450575676,6.18209556222872,0.0,6.2975275061512725,0.023310475051403046,-81.99000000000002,0.02,1.0,131,1
257,286,22,5.797121666007109,5.926863520191266,0.0,6.261666586349061,0.023105701431632042,193.45000000000013,0.02,1.0,286,2
258,226,21,5.853503612554179,5.990101610664773,0.0,6.115164063673104,0.022944029420614243,77.63000000000002,0.02,1.0,226,2
259,378,25,6.040829897557617,6.203865505400158,0.0,6.049741307894389,0.02295016311109066,195.19000000000062,0.02,1.0,378,2
260,114,6,5.781253437201182,5.888847087036099,0.0,6.0280413062948925,0.022800767794251442,-57.22000000000001,0.02,1.0,114,1
261,115,3,6.237014241840528,6.344008868673574,0.0,5.970783994508826,0.022724611684679985,-82.45999999999998,0.02,1.0,115,1
262,268,19,5.987858468916879,6.135578866770018,0.0,5.898278622484919,0.022515401244163513,161.06999999999982,0.02,1.0,268,1
263,195,19,5.877278915429726,6.01178982318976,0.0,5.904134762592805,0.022320374846458435,155.34999999999977,0.02,1.0,195,1
264,311,20,6.044976347129062,6.165165026471546,0.0,5.714512729184804,0.021900465711951256,121.44,0.02,1.0,311,1
265,256,19,6.183243532665074,6.273633314296603,0.0,5.6244416600093246,0.021898414939641953,77.32000000000014,0.02,1.0,256,2
266,207,19,6.3481208592797245,6.472888301536081,0.0,5.63548021040101,0.021865244954824448,161.43999999999966,0.02,1.0,207,1
267,365,20,6.071448669368274,6.208144196418867,2.212242303698047,5.558387071792393,0.021684302017092705,176.30999999999932,0.02,1.0,365,2
268,212,17,5.986256194002223,6.14609577070992,0.07610027767928704,5.424276274330211,0.021620644256472588,158.28999999999962,0.02,1.0,212,1
269,202,17,5.805579407380359,5.932975900055158,0.06199654512623749,5.427574400854583,0.021453291177749634,156.12999999999982,0.02,1.0,202,1
270,243,20,5.933454514040378,6.0142208288726495,0.05339614058549635,5.132648461149553,0.02158656157553196,150.7299999999997,0.02,1.0,243,1
271,193,16,5.923423499641023,6.060703567272641,0.046046649313343624,5.1537263356342216,0.021761681884527206,15.00999999999975,0.02,1.0,193,1
272,270,17,5.870167937102141,6.006741465462579,0.043625219242164386,5.114279286066691,0.02212469093501568,133.58999999999975,0.02,1.0,270,4
273,54,1,5.867485894097222,6.041427786703463,0.042581951469872835,5.037854861330103,0.021974826231598854,-96.74000000000001,0.02,1.0,54,1
274,183,16,5.819282764294108,5.954732890337543,0.041804012552392286,5.174522547122559,0.022033074870705605,43.30999999999987,0.02,1.0,183,1
275,303,20,5.854420752021739,5.933154282593491,0.03693373776701811,4.973167881320412,0.022061817348003387,183.07000000000014,0.02,1.0,303,2
276,364,22,5.836991264106153,5.937540913512419,0.03308566383874187,4.866477380742084,0.021878037601709366,225.48000000000025,0.02,1.0,364,1
277,288,16,5.985866273856825,6.138118902014361,0.030708417032858253,4.773280549380514,0.02215002477169037,20.049999999999713,0.02,1.0,288,1
278,70,3,5.623409186090742,5.7323492901665825,0.028577020571434072,4.651656293869019,0.022304320707917213,-97.96,0.02,1.0,70,1
279,264,16,5.797870913464012,5.928950231635209,0.02718569847903299,4.7699635977094825,0.022280540317296982,11.529999999999973,0.02,1.0,264,3
280,135,6,5.4671557867968525,5.576258217846906,0.025729258874155305,4.469535064697266,0.022336803376674652,-63.36999999999997,0.02,1.0,135,1
281,129,11,6.163223646869955,6.334245502486709,0.02355227693951465,4.5586347921874175,0.022417817264795303,-19.13000000000001,0.02,1.0,129,1
282,287,19,5.659759224914923,5.809567113786624,0.02250838509390864,4.577293268064174,0.022841891273856163,153.99999999999952,0.02,1.0,287,1
283,246,14,5.961603841040192,6.092156771116141,0.020325998602457707,4.4778063495953875,0.0231059268116951,19.640000000000022,0.02,1.0,246,1
284,301,23,5.819958524252489,5.9068433666150035,0.018613105934527873,4.258411027268318,0.023824455216526985,179.74000000000024,0.02,1.0,301,1
285,119,11,5.94607517398706,6.10537003018275,0.01675306584200814,4.358200649253461,0.023704130202531815,-19.77999999999998,0.02,1.0,119,2
286,142,17,5.847046586829172,5.981212725102062,0.015905951418664674,4.376512216850066,0.02390286512672901,137.48999999999978,0.02,1.0,142,1
287,198,16,5.715413944287733,5.808748224166909,0.01506707648925408,4.252678369030808,0.02496078610420227,12.359999999999921,0.02,1.0,198,2
288,213,17,5.99844413240191,6.142298605800234,0.014561953111617287,4.236008324533561,0.02540959045290947,130.87999999999997,0.02,1.0,213,2
289,63,3,5.841409170438373,5.983538116727557,0.013342683199822666,4.103269206153022,0.02528606355190277,-76.2,0.02,1.0,63,1
290,278,16,5.974642116174423,6.053577847189183,0.012381460123172821,4.157689634844553,0.02555888704955578,149.58999999999972,0.02,1.0,278,1
291,296,17,5.826161266581432,5.947378519821811,0.011863998408198068,3.9756536238096856,0.026510391384363174,169.83999999999972,0.02,1.0,296,3
292,322,23,5.642425320163277,5.7392114547098645,0.01124181177865523,3.884087915561214,0.02732325717806816,215.87000000000023,0.02,1.0,322,1
293,200,20,5.682953587174415,5.794477857947349,0.009172769062861335,3.8753587996959684,0.027678119018673897,175.82999999999996,0.02,1.0,200,1
294,219,11,5.848400174754939,5.959335435471034,0.008134435212184338,3.6515113534448354,0.027850836515426636,-1.2700000000000813,0.02,1.0,219,2
295,198,16,6.12881457926047,6.177099554827719,0.007536864253595904,3.6898273109185573,0.028025532141327858,137.79999999999976,0.02,1.0,198,1
296,372,20,5.786517526834242,5.929680246178822,0.008038956446946167,3.4855628683361957,0.02809431403875351,168.63999999999965,0.02,1.0,372,2
297,286,17,5.587436158340294,5.695240841670469,0.008124710073681561,3.2403511371645894,0.02806887775659561,164.61999999999983,0.02,1.0,286,2
298,361,20,5.557776495690491,5.687773116737852,0.009612207983651424,3.3242058080319223,0.028561271727085114,183.39999999999975,0.02,1.0,361,2
299,319,18,5.702363835606829,5.848516330449932,0.008791848075054995,3.260228637804432,0.029393650591373444,35.48999999999964,0.02,1.0,319,3
300,156,17,5.714153831585859,5.879407808566705,0.010431123104540464,3.355762501175587,0.030007073655724525,164.2899999999997,0.02,1.0,156,0
301,292,16,5.646071552822034,5.7933846793762624,0.009976881891405305,3.1485398435225225,0.03074054978787899,141.6799999999997,0.02,1.0,292,2
302,278,17,5.8069311022329675,5.921224491201716,0.009301595779918067,2.995203854368745,0.03081604279577732,154.53999999999974,0.02,1.0,278,2
303,50,0,6.071549925804138,6.168218302726745,0.008000213502673431,2.8271224188804625,0.03097125142812729,-119.29999999999998,0.02,1.0,50,0
304,202,13,5.8355369709505895,5.903665787512713,0.007683146305527483,3.0229909312311967,0.03044911101460457,16.019999999999953,0.02,1.0,202,2
305,276,19,5.543636931457382,5.665772360736045,0.009163109046378362,2.815065493186315,0.030302464962005615,65.78999999999951,0.02,1.0,276,2
306,261,23,5.394539594193528,5.478505027933596,0.00932604432455264,2.6502524750785352,0.030851637944579124,187.7899999999998,0.02,1.0,261,2
307,310,20,5.655465028747436,5.701814478443515,0.008668493577692237,2.6198209913026904,0.031641457229852676,176.48999999999998,0.02,1.0,310,1
308,167,15,5.27515591118864,5.301251704107502,0.008578804771215125,2.414051714414608,0.03244771435856819,40.72999999999978,0.02,1.0,167,0
309,300,19,5.394001297156016,5.481518923838934,0.008268343657740236,2.3130800813519454,0.03435252979397774,75.50999999999985,0.02,1.0,300,1
310,263,19,5.099030290266406,5.223122994709377,0.009816847093573314,2.177441066763091,0.03678593412041664,161.54999999999976,0.02,1.0,263,2
311,56,2,5.912632073674883,6.010776660272053,0.008875650137529842,2.299064715925072,0.03700374439358711,-94.36999999999998,0.02,1.0,56,1
312,161,11,5.291448602765243,5.375433196562417,0.008447526588960788,2.0795192992812175,0.03781852871179581,-11.799999999999955,0.02,1.0,161,2
313,243,16,5.15809043935297,5.269399513433009,0.009441825108259624,2.062995644324601,0.040073707699775696,37.50999999999987,0.02,1.0,243,1
314,244,16,5.253954494830038,5.337786546496094,0.008890649556663254,2.177151478811732,0.04147552698850632,142.99999999999983,0.02,1.0,244,2
315,161,14,5.262513125164909,5.339277450342356,0.008764995354942122,2.1357940232253965,0.04171295464038849,13.129999999999896,0.02,1.0,161,1
316,129,5,5.08843716909719,5.217480571695076,0.008574009374823681,2.230867914566698,0.04226880893111229,-50.120000000000026,0.02,1.0,129,1
317,236,20,5.145962927806175,5.256102419000561,0.008961737483949005,2.0449871378674533,0.04247052222490311,164.9099999999996,0.02,1.0,236,3
318,184,10,4.840768540683,4.962599182258481,0.009055107499791673,1.9135640396878286,0.04164198786020279,-34.19999999999999,0.02,1.0,184,1
319,272,19,4.97230774405248,5.031661462696159,0.009073615570420824,1.9663799950674943,0.04115390032529831,168.16999999999967,0.02,1.0,272,2
320,102,6,4.3411657798524,4.403223089143341,0.008190220212461153,1.9514157934954353,0.04084654152393341,-51.590000000000025,0.02,1.0,102,1
321,202,19,4.609518372776485,4.68830261549147,0.008759703350571529,1.8070535694922107,0.04034924507141113,168.77999999999997,0.02,1.0,202,1
322,200,15,4.6814488834142685,4.756168858408928,0.008691091243817936,1.7060407070070505,0.039556439965963364,51.699999999999754,0.02,1.0,200,0
323,273,14,4.552043713056124,4.661693988920568,0.009545118389557366,1.6464539386686825,0.03823510929942131,8.049999999999862,0.02,1.0,273,1
324,160,16,4.78632840141654,4.858597734197974,0.00889342515001772,1.7621050946501782,0.03765169158577919,156.0999999999998,0.02,1.0,160,0
325,226,20,4.521206840213421,4.618771222576631,0.009077845302521688,1.6356710970187478,0.03685934841632843,194.58000000000004,0.02,1.0,226,1
326,324,17,4.664593187011318,4.7272255192568275,0.00928709032208038,1.5038814276663794,0.036847520619630814,168.3699999999998,0.02,1.0,324,1
327,214,17,4.723467925720126,4.82595002929741,0.008965995520403365,1.509703480032211,0.03613828867673874,175.70999999999964,0.02,1.0,214,0
328,246,20,4.603315455399878,4.719881253271568,0.00852497454426948,1.2094672598641336,0.03594142198562622,179.34999999999962,0.02,1.0,246,2
329,171,18,4.300782920324314,4.360381746501253,0.007821823293288723,1.1235257667538368,0.036399658769369125,48.79999999999965,0.02,1.0,171,1
330,345,14,4.463977332046067,4.566908639064733,0.008821094404750814,1.0419401431074906,0.0362078882753849,32.529999999999696,0.02,1.0,345,3
331,298,20,4.613320036622502,4.715134847484179,0.008900906526442185,0.879853571883884,0.035500239580869675,176.04999999999976,0.02,1.0,298,1
332,271,20,4.616746438385376,4.708851880912851,0.008352639552784012,0.8294873987272987,0.0346706286072731,149.38999999999956,0.02,1.0,271,2
333,298,17,4.313091971330195,4.437006968779852,0.008225707051398126,0.6740912496668581,0.03415098041296005,139.78999999999985,0.02,1.0,298,2
334,277,17,4.496229337225752,4.587704810424833,0.009256680033527758,0.56115941578835,0.03321048989892006,144.9499999999999,0.02,1.0,277,1
335,150,8,4.554856061339378,4.6587932974100115,0.009565027262821484,0.4928839216629664,0.03295188397169113,-33.23,0.02,1.0,150,2
336,275,17,4.482027142914859,4.598621024868705,0.008478495264955034,0.23128272857517004,0.032924093306064606,161.52999999999957,0.02,1.0,275,2
337,284,17,4.43717017559938,4.538306497771975,0.010157384242760805,0.21331568799001283,0.032452553510665894,143.17999999999967,0.02,1.0,284,2
338,301,23,4.467695577596113,4.528851373053072,0.00947131858570068,0.06514211837357016,0.03203588351607323,190.16,0.02,1.0,301,1
339,213,15,4.574009349088714,4.664726656367521,0.008967560950580312,-0.031498549743681194,0.03201726824045181,23.289999999999885,0.02,1.0,213,2
340,245,14,4.491857312163528,4.5673233659899966,0.008241424624147654,-0.07275062297062226,0.03206479176878929,129.95999999999967,0.02,1.0,245,1
341,280,18,4.341597153033529,4.430600581424577,0.009792502661834337,-0.16540310249131704,0.03207140415906906,57.04999999999985,0.02,1.0,280,2
342,287,16,4.528095598004836,4.626802123382117,0.009701778035885119,-0.2799106935697903,0.03164573386311531,17.239999999999725,0.02,1.0,287,1
343,256,21,4.5796548125799745,4.675506161060184,0.0096436566579996,-0.43530877953344316,0.031863171607255936,67.03999999999964,0.02,1.0,256,3
344,253,15,4.428663840406968,4.495904113699797,0.009201831319263543,-0.5496900317704548,0.03283713757991791,-9.209999999999894,0.02,1.0,253,1
345,247,15,4.60983586456129,4.710609089025119,0.00873722037373993,-0.602844041705731,0.03352333605289459,14.29999999999984,0.02,1.0,247,2
346,150,16,4.503085658550263,4.60468586285909,0.008252519409094626,-0.665279464845856,0.033233847469091415,31.34999999999986,0.02,1.0,150,1
347,166,10,4.607814635497978,4.67938996223082,0.010024922902005759,-0.626250121638695,0.03328641876578331,-30.52999999999998,0.02,1.0,166,2
348,264,16,4.615671914635283,4.719402277559945,0.0093531561468615,-0.7916460936098839,0.033341020345687866,57.49999999999982,0.02,1.0,264,1
349,221,12,4.554948580750513,4.643546823193045,0.009394452939277759,-0.939289847338294,0.032941076904535294,13.069999999999936,0.02,1.0,221,1
350,315,20,4.294999779027606,4.3705123099069745,0.009505160550572097,-1.0128045322462207,0.03283287212252617,184.92999999999975,0.02,1.0,315,2
351,244,17,4.340356326982623,4.417462537767457,0.007905446123913862,-1.1799372369118157,0.032530803233385086,120.2899999999998,0.02,1.0,244,3
352,307,22,4.513165784581088,4.592919989595195,0.00917641698429816,-1.1681634711802418,0.03342212736606598,199.47999999999996,0.02,1.0,307,1
353,250,17,4.462825741052628,4.515024223566055,0.00986450178117957,-1.3384467532094568,0.03334561362862587,35.729999999999706,0.02,1.0,250,1
354,221,19,4.454740303404191,4.531728070785557,0.008634895101564672,-1.2374625294680004,0.033167269080877304,151.46999999999971,0.02,1.0,221,1
355,255,14,4.519026919439727,4.595924268750584,0.008586098752714986,-1.4410115472826304,0.0334339402616024,12.679999999999872,0.02,1.0,255,3
356,42,3,5.138194430442083,5.28728030976795,0.008356913041401034,-1.4663396186771847,0.03346497565507889,-74.01999999999998,0.02,1.0,42,0
357,44,1,3.6685820899226447,3.7101063159379093,0.009647980919742788,-1.6107002127576957,0.033608172088861465,-113.94,0.02,1.0,44,1
358,269,19,4.591103560419331,4.6554700849667805,0.009712109296992906,-1.5166601776335817,0.03373800590634346,189.03000000000011,0.02,1.0,269,1
359,97,8,4.331644399878905,4.4039819406479905,0.009146749047975335,-1.8442330611581654,0.03409785032272339,-44.01000000000002,0.02,1.0,97,1
360,271,16,4.52619193862725,4.612208758553016,0.009303721347763598,-1.7147426486682882,0.03427157178521156,163.22999999999982,0.02,1.0,271,1
361,171,7,4.45855620729993,4.536273816524194,0.00931202964510017,-1.8881911821554453,0.03399493172764778,-19.20999999999998,0.02,1.0,171,1
362,182,14,4.566365408373403,4.586377673751706,0.008741190494230057,-1.9116623353745257,0.03381770849227905,19.819999999999844,0.02,1.0,182,1
363,296,20,4.574343658178239,4.611842187876637,0.008712511828029214,-1.9621223180045098,0.033829450607299805,180.3599999999999,0.02,1.0,296,2
364,193,11,4.1687362947612225,4.220377814893278,0.008988003256438792,-2.351765273631082,0.03299357369542122,-8.759999999999998,0.02,1.0,193,1
365,369,22,4.436987506664865,4.502944353796279,0.008821879739845979,-2.236426649246678,0.03210415691137314,96.75000000000045,0.02,1.0,369,2
366,405,23,4.354072265418959,4.417629570431179,0.008729906413520191,-2.390166468899927,0.0314292386174202,216.17000000000075,0.02,1.0,405,1
367,293,17,4.435325138804855,4.5016443532074675,0.008784319518281802,-2.50049350316614,0.031002042815089226,171.15999999999985,0.02,1.0,293,1
368,339,17,4.455788024055571,4.551104362383705,0.008235207561126726,-2.6638030220801148,0.030736854299902916,47.159999999999464,0.02,1.0,339,1
369,260,17,4.426969804442846,4.503438387467311,0.008384677954465868,-2.7476723052561285,0.029896680265665054,151.25999999999982,0.02,1.0,260,1
370,326,19,4.408381610925944,4.503367588746767,0.008511060274968871,-2.7432750406806456,0.029934387654066086,163.67999999999958,0.02,1.0,326,2
371,281,23,4.347252279626093,4.431900193470653,0.008694323258278925,-2.9997290721448184,0.029626766219735146,206.07999999999987,0.02,1.0,281,1
372,172,14,4.208328484795814,4.283883297166159,0.008071526768109707,-3.1021068385520647,0.029663661494851112,134.1799999999999,0.02,1.0,172,0
373,255,17,4.244011540973887,4.320900531843597,0.008587467917994432,-3.300012175358978,0.029377823695540428,46.37999999999974,0.02,1.0,255,2
374,56,1,4.563489547797611,4.616559903536524,0.009697370195811215,-3.2140922312225615,0.029242081567645073,-106.46,0.02,1.0,56,1
375,267,17,4.3846648592180975,4.463329450467999,0.00929644700213447,-3.480841504054123,0.029404018074274063,151.15999999999968,0.02,1.0,267,1
376,302,20,4.461953588175458,4.567267770996157,0.008478122776442066,-3.2521965717835144,0.029847757890820503,208.55000000000013,0.02,1.0,302,1
377,255,17,4.178521341436049,4.280841332323411,0.008085750983502971,-3.4221995325649486,0.03024418279528618,144.7199999999995,0.02,1.0,255,1
378,250,19,4.2438355083465575,4.356557989358902,0.009707165280589835,-3.5956170313358307,0.031122729182243347,174.31999999999977,0.02,1.0,250,1
379,198,16,4.165795999193432,4.316243518783589,0.008981952020978424,-3.586586523537684,0.03134601563215256,128.71999999999994,0.02,1.0,198,1
380,197,16,4.255977856326224,4.381745023170703,0.008706230205291089,-3.5783786052828512,0.031393781304359436,28.25999999999985,0.02,1.0,197,1
381,355,23,4.332396126632959,4.477673181177865,0.009002281509300459,-3.7262939812431872,0.030722852796316147,217.62000000000023,0.02,1.0,355,2
382,258,13,4.096331001714218,4.223347907842592,0.008913457888072941,-3.8264444957869923,0.031166672706604004,26.479999999999784,0.02,1.0,258,1
383,239,15,4.150131836097111,4.278011918067932,0.008827770483693709,-3.8269368118322045,0.03108963742852211,-1.6700000000000585,0.02,1.0,239,1
384,69,3,4.415660312210304,4.488028524578482,0.007524157639768353,-3.6298465987910395,0.03113587200641632,-111.38999999999999,0.02,1.0,69,1
385,290,17,4.319111149886559,4.4982658525993084,0.008443163813730092,-3.7987023697507665,0.030900180339813232,160.76999999999975,0.02,1.0,290,1
386,228,14,4.111480943205064,4.282185705345974,0.007991175103310716,-4.107627656637576,0.03059106133878231,139.19999999999987,0.02,1.0,228,1
387,285,16,4.1686469023687795,4.298960451075906,0.00863574374132185,-4.0417877255824575,0.03006148897111416,154.32999999999967,0.02,1.0,285,2
388,290,14,4.23693361241242,4.379577963927696,0.008612822261960085,-4.096680462257615,0.03006741590797901,137.11999999999978,0.02,1.0,290,1
389,284,19,4.309262609397861,4.431503337873539,0.008030473462549452,-4.304202336030946,0.030263375490903854,169.84999999999985,0.02,1.0,284,1
390,297,15,4.175497395924045,4.3244046184551035,0.00785937356160521,-4.451425565212262,0.030657146126031876,46.65999999999982,0.02,1.0,297,1
391,182,16,4.374030225552046,4.489541471004486,0.008763439395876888,-4.504935298647199,0.030126027762889862,127.62999999999977,0.02,1.0,182,0
392,243,16,4.149995908325101,4.330434001399657,0.008771540208191729,-4.610982837009822,0.029953258112072945,139.27999999999963,0.02,1.0,243,1
393,113,12,4.1398175168881375,4.286783967397909,0.008429856587662897,-4.548633765330357,0.030124692246317863,5.8700000000000045,0.02,1.0,113,1
394,282,17,3.9552619951836605,4.084126725053111,0.008446820830477977,-4.680343624547864,0.03005020134150982,162.89999999999958,0.02,1.0,282,1
395,309,17,4.196967828042299,4.352212445249835,0.008587895025850294,-4.830953027823982,0.029630891978740692,166.61999999999952,0.02,1.0,309,1
396,318,19,3.998705189557945,4.150081131818159,0.008726197699049735,-4.941903789088411,0.02913914993405342,72.59999999999994,0.02,1.0,318,1
397,274,19,3.9507193547965835,4.086937992677202,0.0085887775730289,-4.93128808136404,0.028618549928069115,142.54999999999978,0.02,1.0,274,1
398,304,17,4.146798555886275,4.321907448141198,0.008862165647913475,-5.087245258061509,0.02854653261601925,-2.140000000000313,0.02,1.0,304,1
399,230,16,4.128830031467521,4.278836125653723,0.007997916258350217,-5.081043627987738,0.028239643201231956,150.71999999999989,0.02,1.0,230,2
400,281,17,4.01114981475674,4.150786586927774,0.007614445330092876,-5.327142733696093,0.027990054339170456,149.35999999999953,0.02,1.0,281,1
